brand,mod_arc_s,model,num_review,price,rating,true_fit,true_width
Globe,100,Pulse Evo,2,74.95,4.0,50,100
SWIMS,67,Breeze Tennis Knit Sneakers,3,150.0,4.0,67,100
SWIMS,0,Breeze Wave Penny,0,160.0,0.0,0,0
Geox,0,Nebula Y,0,175.0,0.0,0,0
Original Penguin,0,Lucas,0,77.99,0.0,0,0
Original Penguin,0,Carlton,0,87.99,0.0,0,0
Original Penguin,0,Lucas,0,117.99,0.0,0,0
Hush Puppies,100,Bennett PT Slip-On,1,139.95,5.0,100,100
AllSaints,100,Dumont High Top,2,180.0,3.0,100,100
Allen Edmonds,88,Porter Derby,9,245.0,4.0,89,89
John Varvatos Collection,0,315 Reed Low,0,398.0,0.0,0,0
SeaVees,66,08/63 Hermosa Plimsoll Core,36,78.0,4.0,79,82
SeaVees,66,08/63 Hermosa Plimsoll Core,36,78.0,4.0,79,82
SKYE Footwear,100,The Powll,3,125.0,5.0,100,100
SKYE Footwear,0,The Rbutus,0,130.0,0.0,0,0
SKYE Footwear,0,The Rbutus EL,0,140.0,0.0,0,0
SKYE Footwear,100,The Lons,1,80.0,5.0,100,100
DC,0,Villain 2 TX,0,49.95,0.0,0,0
Vince Camuto,0,Hattin,0,129.0,0.0,0,0
Vince Camuto,0,Eamon,0,99.0,0.0,0,0
etnies,100,Lo-Cut Cb,1,69.95,5.0,100,100
SWIMS,0,Breeze Wave Athletic,0,110.99,0.0,0,0
SWIMS,0,Breeze Wave Athletic,0,110.99,0.0,0,0
SWIMS,0,City Hiker Sneaker,0,117.99,0.0,0,0
SWIMS,0,City Hiker Sneaker,0,117.99,0.0,0,0
Frye,100,Astor Low Lace,1,197.95,1.0,100,100
,0,,0,0,0.0,0,0
Gentle Souls by Kenneth Cole,0,Nyle Sneaker,0,162.53,0.0,0,0
DC,60,Villian 2,6,49.95,4.0,83,80
Tretorn,63,Nylite Plus,32,74.95,4.0,87,93
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Helly Hansen,100,Feathering,1,85.0,2.0,100,100
Bullboxer,0,Jagger,0,52.99,0.0,0,0
Frye,50,Walker Low Lace,7,297.95,4.0,83,100
,0,,0,0,0.0,0,0
Mephisto,67,Vito,21,235.0,4.0,48,95
Fred Perry,0,Clay Leather Suede,0,115.0,0.0,0,0
Propet,50,Vinn,2,99.95,4.0,50,100
Cole Haan,61,GrandPro Tennis Sneaker,70,130.0,4.0,83,84
Stacy Adams,0,Hanley Moc Toe Sneaker,6,52.61,5.0,0,0
Stacy Adams,0,Briscoe Lace-Up Sneaker,25,43.46,5.0,0,0
SeaVees,76,06/64 Legend Sneaker Standard,19,48.64,4.0,83,76
SeaVees,76,06/64 Legend Sneaker Standard,19,72.0,4.0,83,76
Polo Ralph Lauren,0,Leather Ayden Twin Gore,0,84.95,0.0,0,0
Gola,0,Trek Low,0,72.45,0.0,0,0
Gola,0,Summit High,0,75.16,0.0,0,0
Gola,0,Alpine Low,0,115.0,0.0,0,0
TravisMathew,0,Kruzers 2.0,0,109.95,0.0,0,0
Pikolinos,0,Begur M7P-6311,0,180.0,0.0,0,0
Pikolinos,0,Begur M7P-4349C1,0,175.0,0.0,0,0
Neil Barrett,0,Bolt 02 Classic Sneaker,0,336.0,0.0,0,0
Geox,100,Symbol,1,130.0,3.0,100,100
,0,,0,0,0.0,0,0
Native Shoes,67,Jefferson 2.0 High,5,55.34,4.0,100,67
Kenneth Cole Reaction,100,Indy Flex Sneaker SK,1,65.93,3.0,100,100
Lacoste,100,Oreno 120 1 U,1,64.27,4.0,100,100
Lacoste,100,Marice 220 1,1,64.72,5.0,100,100
Lacoste,0,Bayliss 220 1,0,80.0,0.0,0,0
Freewaters,0,Poler Mod,0,99.95,0.0,0,0
Lacoste,0,Bayliss 220 1,0,79.95,0.0,0,0
Reebok Lifestyle,100,Club C Revenge,1,70.0,5.0,100,100
Reebok Lifestyle,0,Question Mid,0,140.0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
CARLOS by Carlos Santana,0,Ruiz Chukka Sneaker,0,119.0,0.0,0,0
Nunn Bush,91,Kore Walk Moc Toe Oxford,65,49.95,4.0,74,77
ECCO,0,Astir Dress Sneaker,0,250.0,0.0,0,0
Lacoste,0,Lerond TRI 2,0,84.95,0.0,0,0
Lacoste,0,Sideline Tri 2,0,75.0,0.0,0,0
Patara,100,Nomad,1,118.0,5.0,100,100
Lacoste,0,Sideline 120 3,0,54.52,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Lacoste,100,Gripshot 120,1,57.74,4.0,100,100
Lacoste,0,Sideline 120 3,0,64.99,0.0,0,0
SAS,0,Camino,13,248.95,5.0,0,0
Pikolinos,50,Cambil M5N-6256,2,180.0,4.0,50,100
Pro-Keds,0,Royal Lo Canvas,0,38.25,0.0,0,0
Pro-Keds,0,Royal Lo Canvas,0,38.25,0.0,0,0
AllSaints,0,Blakely,0,155.99,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Converse,0,Jack Purcell Color Blocked - Ox,1,45.57,5.0,0,0
Bed Stu,0,Lordmind,0,185.0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Ariat,67,Country Mile,3,119.95,5.0,67,67
,0,,0,0,0.0,0,0
COACH,0,Citysole Mid Top,0,225.0,0.0,0,0
Camper,100,Peu Touring - K300270,2,145.0,5.0,100,100
Camper,50,Chasis Sport - K100373,2,129.95,4.0,100,50
Camper,67,Beetle-36678,10,129.99,5.0,60,90
,0,,0,0,0.0,0,0
Lacoste,0,Chaymon Premium 419 1 U,0,78.51,0.0,0,0
SeaVees,67,05/66 Hawthorne Slip-On Standard,3,72.0,2.0,67,100
Fred Perry,0,B721 Leather,0,115.0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
SeaVees,100,Monterey Sneaker Saltwash,2,88.0,3.0,50,100
,0,,0,0,0.0,0,0
SKECHERS,0,Go Meb Speed 6 Cloak,0,154.95,0.0,0,0
Lacoste,100,Subra Impact 2201G,2,82.36,3.0,100,100
SeaVees,0,Hermosa Sneaker Sur,0,65.96,0.0,0,0
,0,,0,0,0.0,0,0
SeaVees,0,Legend 90,0,54.56,0.0,0,0
Supply Lab,100,Philip,1,73.37,1.0,100,100
SeaVees,33,Baja Slip-On Raffia Stripe,3,78.0,4.0,67,100
SeaVees,100,Legend Sneaker Leather,1,49.97,4.0,100,100
Lacoste,0,Carnaby Evo 319 3,0,70.2,0.0,0,0
Pikolinos,100,Cambil M5N-6319,1,185.0,1.0,100,100
Lacoste,0,Gripshot 120 5,0,75.99,0.0,0,0
Lacoste,0,Giron 120 1 U,0,67.31,0.0,0,0
Lacoste,0,Giron 120 1 U,0,66.97,0.0,0,0
Lacoste,0,Gennaker 42 120 1,0,83.79,0.0,0,0
Lacoste,0,Evara 120 1 U,0,109.95,0.0,0,0
Lacoste,100,Court-Master 120 2,1,55.99,5.0,100,100
Lacoste,100,Court-Master 120 2,1,53.78,5.0,100,100
Lacoste,0,Courtline 120 1 US,1,73.78,3.0,0,0
Propet,80,Stability Marvel,5,84.95,5.0,75,100
Bruno Magli,50,Davio,4,350.0,4.0,50,100
Steve Madden,0,Frosted 2 Sneaker,0,109.9,0.0,0,0
Steve Madden,0,Coastal-P Sneaker,0,59.99,0.0,0,0
Camper,100,Courb - K100432,1,154.95,4.0,100,100
Fred Perry,0,B722 Leather,0,125.0,0.0,0,0
SeaVees,100,Hawthorne Slip-On,2,98.0,5.0,100,100
Ariat,0,Hilo,0,69.95,0.0,0,0
SAS,0,Matteo,0,258.95,0.0,0,0
Lacoste,0,Masters Cup 120 2,1,63.16,4.0,0,0
,0,,0,0,0.0,0,0
Ted Baker,0,Ruenner,0,90.12,0.0,0,0
Reef,0,Cushion Swami,0,84.95,0.0,0,0
SAS,0,Matteo,0,258.95,0.0,0,0
,0,,0,0,0.0,0,0
Cole Haan,61,GrandPro Tennis Sneaker,70,85.4,4.0,83,84
Pro-Keds,71,Pro-Keds Royal Hi Classic Canvas,9,64.95,5.0,89,71
Clarks,100,Un Costa Tie,1,130.0,2.0,100,100
Harley-Davidson,50,Baxter,3,58.95,3.0,100,50
Harley-Davidson,0,Filkens,1,58.95,5.0,0,0
Born,0,Canning,0,62.3,0.0,0,0
Pikolinos,0,Durcal M8P-4319C1,0,167.99,0.0,0,0
PUMA,100,Prevail Classic,1,79.99,1.0,100,100
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Hush Puppies,0,Seventy8,0,79.95,0.0,0,0
Geox,0,Nebula Y,0,160.0,0.0,0,0
COACH,0,Lowline Edge Paint Low Top,0,150.0,0.0,0,0
Mephisto,88,Hadrian Perf,8,284.9,4.0,50,100
To Boot New York,100,Pacer,2,350.0,5.0,100,100
Sperry,100,Bahama II Kick Back,5,59.95,5.0,100,100
Stacy Adams,100,Hawkins Cap Toe Sneaker,35,64.23,5.0,100,100
,0,,0,0,0.0,0,0
Lacoste,0,Sideline 0721 1,0,84.95,0.0,0,0
Lacoste,100,Chaymon 120 4,1,114.95,4.0,100,100
Blackstone,0,Low Sneaker Perf - RM40,0,189.92,0.0,0,0
Polo Ralph Lauren,100,Harpoon,4,47.99,5.0,100,100
To Boot New York,67,Colton,3,209.99,4.0,100,100
Born,82,Allegheny,57,70.99,4.0,70,89
GREATS,0,Royale Patent,0,189.95,0.0,0,0
Propet,71,Propet One LT,7,99.95,3.0,100,86
Polo Ralph Lauren,100,Longwood,23,95.0,5.0,100,100
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Steve Madden,0,Rodman,0,129.9,0.0,0,0
Ellesse,0,LS-80,0,42.99,0.0,0,0
Dockers,0,Murray Cap Toe Oxford,0,59.95,0.0,0,0
Trask,100,Rigby,1,294.95,3.0,100,100
Trask,100,Rigby,1,294.95,3.0,100,100
Trask,0,Alder Perf,0,194.95,0.0,0,0
Trask,0,Ayers Perf,0,117.99,0.0,0,0
Trask,0,Alder Perf,0,135.99,0.0,0,0
SKECHERS,100,Vigor 2.0 Nanobet,63,44.99,4.0,100,100
Lacoste,100,Straightset BL 2,1,109.95,5.0,100,100
Lacoste,75,Lerond BL 2,4,79.95,4.0,75,100
Lacoste,75,Lerond BL 2,4,79.95,4.0,75,100
Steve Madden,0,Layton,0,89.95,0.0,0,0
GREATS,0,Court,0,179.99,0.0,0,0
GREATS,100,Wooster,1,94.43,3.0,100,100
GREATS,100,Wooster,1,94.43,3.0,100,100
GREATS,100,Wooster,1,94.43,3.0,100,100
GREATS,100,Court High,1,209.99,3.0,100,100
GREATS,100,Wooster,1,159.99,3.0,100,100
GREATS,100,Wooster,1,159.99,3.0,100,100
GREATS,67,Royale,3,179.99,4.0,67,67
Bed Stu,0,Harry,0,175.0,0.0,0,0
TRAQ by Alegria,0,Qake,0,96.37,0.0,0,0
TRAQ by Alegria,0,Qake,0,139.95,0.0,0,0
Magnanni,0,Wilshire Lo,0,179.99,0.0,0,0
Magnanni,100,Basilio Lo,3,200.99,5.0,67,100
Allen Edmonds,88,Porter Derby,9,245.0,4.0,89,89
BILLY Footwear,0,Sneaker Low,0,52.0,0.0,0,0
SWIMS,0,Swims & Psycho Bunny Breeze Tennis Knit,0,115.99,0.0,0,0
,0,,0,0,0.0,0,0
ROAN by Bed Stu,0,Henson,0,89.95,0.0,0,0
ROAN by Bed Stu,0,Henson,0,89.95,0.0,0,0
Lacoste,100,V-Ultra Og 120 1,1,129.95,1.0,100,100
Lacoste,100,V-Ultra Og 120 1,1,104.99,1.0,100,100
Lacoste,0,Thrill 120 3 US,0,78.68,0.0,0,0
Lacoste,100,T-Clip 120 1 US,1,66.43,5.0,100,100
Lacoste,100,T-Clip 120 1 US,1,59.97,5.0,100,100
Lacoste,0,Splitstep 120 1,0,63.94,0.0,0,0
Lacoste,100,Oreno 120 1 U,1,65.99,4.0,100,100
Lacoste,100,Novas 120 3,1,56.83,5.0,100,100
Lacoste,0,Menerva Elite 120 2,0,74.99,0.0,0,0
Lacoste,0,Marina 120 1 US,0,77.77,0.0,0,0
Lacoste,0,Marina 120 1 US,0,64.98,0.0,0,0
Lacoste,0,LT Sense 120 1,0,77.99,0.0,0,0
Lacoste,0,Hapona 120 3,0,114.95,0.0,0,0
Chrome,0,Truk,0,85.0,0.0,0,0
COACH,100,C126,1,89.99,5.0,100,100
Johnston & Murphy,71,McGuffey Woven Casual Slip-On Sneaker,41,84.99,5.0,85,97
BOSS Hugo Boss,0,Titanium Runn Sneakers,0,167.99,0.0,0,0
BOSS Hugo Boss,0,Titanium Runn Sneakers,0,167.99,0.0,0,0
BOSS Hugo Boss,0,Element Runn Sneakers,0,179.99,0.0,0,0
BOSS Hugo Boss,0,Element Runn Sneakers,0,179.99,0.0,0,0
Stacy Adams,0,Hal Lace-Up Sneaker,3,94.95,5.0,0,0
Harley-Davidson,0,Bateman Camo,0,139.9,0.0,0,0
AllSaints,0,Osun High Top,0,178.0,0.0,0,0
AllSaints,0,Rigg Two Low Top,0,85.33,0.0,0,0
,0,,0,0,0.0,0,0
Magnanni,100,Nico,1,325.0,5.0,100,100
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Mephisto,100,Thomas,2,248.9,5.0,100,100
Sperry,91,Bahama II,12,59.95,5.0,83,91
To Boot New York,100,Pacer,2,209.99,5.0,100,100
Kenneth Cole New York,0,Trent Flex Knit Lace-Up,0,89.99,0.0,0,0
UGG,100,Pismo Sneaker Low,28,64.97,4.0,75,88
SKECHERS,94,Moreno,202,34.95,4.0,88,94
TOMS,70,Baja,35,49.95,4.0,73,81
Reebok Lifestyle,100,Classic Leather x Wonder Woman 1984,3,100.0,4.0,100,100
Vans,79,ComfyCush Slip-On,168,54.95,4.0,69,77
ECCO,75,Soft Classic Lace,5,71.86,5.0,100,100
SKECHERS,83,Delson - Brant,88,49.2,4.0,83,89
SKECHERS,63,Bellinger - Garmo,257,51.14,5.0,94,94
Crocs,72,LiteRide Pacer,0,59.99,0.0,75,91
PUMA,0,Throttle,0,65.0,0.0,0,0
OluKai,83,Lae'ahi Li'lli,6,129.95,5.0,100,83
Vans,62,Classic Slip-On™,0,64.95,0.0,79,90
ECCO,72,Soft Retro Sneaker,68,109.95,4.0,78,94
Reebok Lifestyle,67,Classic Nylon,212,58.6,5.0,80,83
ECCO,100,Soft Classic Slip-On,3,69.12,5.0,100,100
Teva,70,Ember Moc,196,75.0,4.0,60,79
Vans,62,Classic Slip-On™,0,47.99,0.0,79,90
Hey Dude,100,Wally Corduroy,2,59.95,5.0,100,100
Vans,73,SK8-Hi MTE,292,89.95,5.0,86,92
Hey Dude,94,Wally Sox,19,59.95,5.0,79,94
Converse,78,Chuck Taylor All Star Leopard Print - Hi,10,54.99,5.0,89,100
DC,60,Villian 2,6,33.44,4.0,83,80
SKECHERS Work,100,Sudler - Dedham,24,52.95,4.0,100,100
Vans,65,Authentic SF,26,39.9,4.0,100,75
ECCO,100,Soft 7 Plain Toe Sneaker,1,94.51,4.0,100,100
Vans,81,UltraRange™ EXO,48,89.95,4.0,85,93
ASICS Tiger,86,Japan S,41,69.95,4.0,88,71
Converse,68,Chuck Taylor All Star Seasonal Color - Hi,27,60.0,5.0,77,100
Under Armour,100,UA Street Encounter IV,9,49.15,4.0,63,100
ECCO,78,Soft 7 Sneaker,154,160.0,4.0,70,92
PUMA,100,Cabana Run,1,44.99,3.0,100,100
Reebok Lifestyle,83,Ex-O Fit Hi,6,74.99,4.0,83,80
SKECHERS,88,Delson - Axton,315,58.83,4.0,89,92
Vans,100,UltraRange 3D Chelsea Mid MTE,4,109.95,4.0,50,50
adidas,0,X_PLR,0,85.0,0.0,0,0
Oboz,80,Bozeman Low,5,120.0,4.0,100,100
SKECHERS,85,After Burn M. Fit,495,46.95,4.0,82,89
Merrell,95,World x Moc WP,19,69.95,4.0,84,89
SOREL,100,Caribou™ Storm Sneaker Mid Waterproof,3,164.95,5.0,100,100
Onitsuka Tiger,67,Mexico 66,678,89.95,5.0,73,91
OluKai,72,Nohea Mesh,354,89.95,4.0,43,82
Vans,62,Classic Slip-On™,0,64.95,0.0,79,90
Hey Dude,77,Wally L Stretch,16,59.95,5.0,88,100
Vans,62,Classic Slip-On™,0,64.95,0.0,79,90
Vans,62,Classic Slip-On™,0,42.0,0.0,79,90
ECCO,100,Soft Classic Slip-On,3,84.4,5.0,100,100
Vans,90,Mule SF,25,64.95,5.0,100,100
Hey Dude,94,Wally Sox,19,59.95,5.0,79,94
Converse,47,Chuck Taylor® All Star® Leather Hi,404,59.95,5.0,68,92
SOREL,82,Cheyanne™ Metro Hi Waterproof,12,139.95,5.0,58,100
Vans,62,Classic Slip-On™,0,59.95,0.0,79,90
Hey Dude,87,Wally Woven,53,59.95,5.0,52,96
Vans,62,Classic Slip-On™,0,35.0,0.0,79,90
Vans,62,Classic Slip-On™,0,59.95,0.0,79,90
Nike,79,Air Max Motion 2,35,69.95,4.0,79,93
Nike,60,Roshe One,718,74.95,4.0,80,90
Nike,80,Venture Runner,5,59.95,5.0,60,100
Nike,100,Court Royale 2 Mid,2,64.95,5.0,100,100
Nike,80,Venture Runner,5,59.95,5.0,60,100
Nike,80,Venture Runner,5,70.0,5.0,60,100
Nike,81,Air Max Excee,36,64.97,4.0,74,62
Nike,79,Air Max Motion 2,35,84.95,4.0,79,93
Nike,100,Court Royale 2 Low,3,54.95,4.0,100,100
Nike,79,Air Max Motion 2,35,69.95,4.0,79,93
Nike,100,Air Max Infinity Winter,1,99.95,5.0,100,100
Nike,93,Court Vision Mid,23,74.95,4.0,81,76
Nike,68,Court Vision Lo,32,64.95,4.0,84,84
Nike,81,Shox NZ EU,48,124.95,4.0,81,89
Nike,81,Air Max Excee,36,89.95,4.0,74,62
Nike,81,Air Max Excee,36,89.95,4.0,74,62
adidas Originals,81,Stan Smith,96,59.95,5.0,84,93
adidas Originals,100,Swift Run X,7,84.95,4.0,57,86
adidas Originals,75,Gazelle,4,54.73,5.0,100,100
adidas Originals,73,NMD_R1,61,139.95,4.0,80,95
adidas Originals,0,Nizza RF,0,72.99,0.0,0,0
adidas Originals,59,Samoa,275,69.95,5.0,77,78
adidas Originals,73,NMD_R1,61,139.95,4.0,80,95
adidas Originals,59,Samoa,275,55.18,5.0,77,78
Emerica,0,Pillar x Creature,0,89.95,0.0,0,0
Mephisto,88,Pitt,8,448.9,4.0,75,88
To Boot New York,0,Alpha,0,350.0,0.0,0,0
COACH,0,Signature Tech Court,0,175.0,0.0,0,0
Allen Edmonds,88,Porter Derby,9,245.0,4.0,89,89
Allen Edmonds,88,Porter Derby,9,245.0,4.0,89,89
hari mari,0,Dos Santos LX Retro Runner,0,119.95,0.0,0,0
To Boot New York,0,Alpha,0,350.0,0.0,0,0
Mephisto,88,Pitt,8,449.0,4.0,75,88
Mephisto,50,Cristiano,4,149.99,3.0,50,75
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
Supply Lab,0,Damian,0,110.0,0.0,0,0
,0,,0,0,0.0,0,0
SeaVees,86,08/61 Army Issue Low Nylon,17,78.0,4.0,81,71
SeaVees,86,08/61 Army Issue Low Nylon,17,78.0,4.0,81,71
Kenneth Cole New York,83,Down N Up,14,118.0,4.0,92,92
Kenneth Cole New York,0,The Mover Lace-Up,0,159.0,0.0,0,0
Clarks,0,Cambro Low,0,99.95,0.0,0,0
Johnston & Murphy,0,McGuffey Slip-On Knit Sneaker,1,129.0,4.0,0,0
adidas,67,Samba,3,75.0,5.0,100,100
SOREL,82,Cheyanne™ Metro Hi Waterproof,12,139.95,5.0,58,100
ECCO,0,Soft 7 Wallaby Sneaker,0,93.22,0.0,0,0
Native Shoes,100,Nova HydroKnit,2,125.0,5.0,100,100
Saucony Originals,70,Jazz Original Vintage,44,79.95,4.0,86,95
PUMA,0,El Rey II,0,54.99,0.0,0,0
Vans,62,Classic Slip-On™,0,45.23,0.0,79,90
UGG,100,Pismo Sneaker Slip-On,28,83.99,4.0,57,86
Ted Baker,0,Leepow,0,69.97,0.0,0,0
SKECHERS,60,Moreno - Zenter,23,40.38,4.0,60,75
SKECHERS,100,Relaxed Fit Expended - Relfen,9,44.95,4.0,67,50
OluKai,100,Nana Hele,27,149.95,5.0,100,100
ECCO,0,Soft 7 Street Perforated Sneaker,0,160.0,0.0,0,0
Timberland,77,Davis Square Leather and Fabric Chukka,233,84.99,5.0,88,80
Vans,0,Mod Slip-On,0,63.0,0.0,0,0
Teva,70,Ember Moc,196,75.0,4.0,60,79
KEEN,55,Coronado III,12,90.0,4.0,75,100
Under Armour,100,UA Street Encounter IV,9,48.08,4.0,63,100
Teva,70,Ember Moc,196,74.95,4.0,60,79
ECCO,0,ST.1 Urban Sneaker,0,92.32,0.0,0,0
ECCO,100,ST.1 Lite Athletic Sneaker,1,74.97,4.0,100,100
Hey Dude,100,Wally Corduroy,2,59.95,5.0,100,100
Converse,76,Chuck Taylor® All Star® Street Core Canvas Mid,80,59.99,4.0,77,84
Converse,100,Chuck 70 Organic Canvas Hi,5,84.95,4.0,100,100
ECCO,100,Soft 7 Runner Summer Sneaker,1,74.22,5.0,100,100
SOREL,82,Cheyanne™ Metro Hi Waterproof,12,139.95,5.0,58,100
SOREL,67,Cheyanne™ Metro Chelsea Waterproof,4,139.95,4.0,75,75
Vans,81,UltraRange Gore,84,89.95,5.0,77,90
Sanuk,43,Vagabond Lace Sneaker,10,39.99,4.0,70,90
Johnston & Murphy,77,Walden Casual Plain Toe Sneaker,13,97.99,5.0,100,100
ECCO,63,ST1 Trend Sneaker,8,87.97,5.0,75,100
Vivobarefoot,0,Primus Lite II Bio,1,159.95,5.0,0,0
PUMA,100,Super Liga OG Retro,3,49.97,4.0,67,67
Onitsuka Tiger,55,Mexico 66® Slip-On,416,85.0,5.0,65,87
adidas Skateboarding,0,Nizza Slip-On,0,59.95,0.0,0,0
Converse,50,Chuck Taylor® All Star® Core Hi,0,54.99,0.0,67,92
Converse,57,Chuck Taylor® All Star® Seasonal Hi,60,60.0,5.0,78,86
SKECHERS,100,Ralcon - Moris,2,66.76,4.0,50,50
Florsheim,100,Crossover Lace to Toe,50,79.99,5.0,100,100
Hey Dude,100,Wally Recycled Leather,5,64.95,4.0,40,60
ECCO,100,Byway Tred GORE-TEX® Sneaker,9,107.96,4.0,75,100
Vans,62,Classic Slip-On™,0,36.59,0.0,79,90
Vans,81,UltraRange Gore,84,89.95,5.0,77,90
Native Shoes,56,Chamonix,9,94.95,4.0,56,78
SKECHERS,100,Elite Flex Karnell,149,57.91,5.0,83,83
Sperry,100,Striper II CVO Canvas,6,59.95,4.0,67,83
Clarks,89,Un Costa Lace,30,79.57,5.0,75,100
Vans,77,Slip-On SF,145,51.95,4.0,64,86
Mephisto,81,Ludo,21,165.0,4.0,48,90
,0,,0,0,0.0,0,0
ASICS Tiger,50,Gel-Kayano 5 OG,4,79.95,5.0,50,50
Converse,100,Chuck 70 Archive Giraffe,1,59.97,4.0,100,100
Bullboxer,0,Gryfyn,0,79.99,0.0,0,0
ECCO,67,Soft 7 Street Slip-On,3,99.97,4.0,67,100
TOMS,67,Carlo,48,54.95,4.0,67,86
Native Shoes,74,Jefferson,344,44.95,4.0,69,81
Clarks,89,Un Costa Lace,30,124.47,5.0,75,100
Taos Footwear,67,Starsky,3,109.95,5.0,67,100
Gola,52,Comet,28,60.0,4.0,89,84
Converse,68,Chuck Taylor All Star Seasonal Color - Hi,27,55.0,5.0,77,100
Ben Sherman,100,Eddie Script Lace,1,65.0,4.0,100,100
Oboz,80,Bozeman Low,5,120.0,4.0,100,100
Vans,62,Classic Slip-On™,0,49.95,0.0,79,90
Vans,67,Vans X We are Beautiful Collection,3,54.95,3.0,100,100
Vans,0,Mid Slip SF MTE,0,84.95,0.0,0,0
Mark Nason,76,Bryson,66,75.0,4.0,90,95
Magnanni,0,Ibiza,0,199.9,0.0,0,0
Converse,57,Chuck Taylor® All Star® Seasonal Hi,60,60.0,5.0,78,86
Sperry,100,Striper II CVO Canvas,6,59.95,4.0,67,83
Vans,0,Mid Slip SF MTE,0,84.95,0.0,0,0
ECCO,67,Soft 7 Street Slip-On,3,98.81,4.0,67,100
Sanuk,100,Hi Five,7,40.78,5.0,86,100
PUMA,0,Future Rider Dystopia,0,79.95,0.0,0,0
Converse,64,Chuck Taylor All Star Slip-On,125,49.95,4.0,56,95
SKECHERS,57,Ultra Flex 2.0 Fedik,28,43.08,5.0,86,86
SKECHERS,78,Stamina Cutback,682,41.55,4.0,87,89
BOSS Hugo Boss,50,Saturn Mixed Materials by BOSS,2,106.8,4.0,50,50
ECCO,72,Soft Retro Sneaker,68,110.0,4.0,78,94
SKECHERS,90,Status 2.0 - Burbank,39,43.81,5.0,90,100
New Balance Classics,100,997H,1,81.9,5.0,100,100
Converse,50,Chuck Taylor All Star All Terrain - Hi,3,130.0,5.0,100,100
Vans,62,Classic Slip-On™,0,37.45,0.0,79,90
Teva,70,Ember Moc,196,74.95,4.0,60,79
ECCO,100,Soft Classic Slip-On,3,89.99,5.0,100,100
OluKai,79,Nohea Moku,202,99.95,4.0,73,85
Saucony Originals,70,Jazz Original Vintage,44,56.35,4.0,86,95
Oboz,80,Bozeman Low,5,120.0,4.0,100,100
Vans,62,Classic Slip-On™,0,59.95,0.0,79,90
Vans,100,UltraRange™ EXO Hi MTE,1,109.95,4.0,100,100
Vans,77,Slip-On SF,145,51.95,4.0,64,86
Vans,62,Classic Slip-On™,0,54.95,0.0,79,90
Hey Dude,94,Wally Sox,19,59.95,5.0,79,94
Converse,67,Chuck Taylor All Star Padded Collar Boot - Hi,3,80.0,5.0,67,100
OluKai,72,Nohea Mesh,354,89.95,4.0,43,82
Native Shoes,0,Jefferson Hologram,0,45.0,0.0,0,0
Reebok Lifestyle,100,Club C Revenge,1,70.0,5.0,100,100
Kenneth Cole Reaction,82,Sprinter Sneaker,25,29.97,5.0,88,91
ECCO,100,Byway Tred GORE-TEX® Sneaker,9,107.96,4.0,75,100
The North Face,0,Dipsea,14,84.95,4.0,0,0
DC,0,Infinite Mid WNT,0,48.7,0.0,0,0
SKECHERS,0,Escape Plan 2.0 Ashwick,7,49.0,4.0,0,0
PUMA,0,El Rey II,0,39.99,0.0,0,0
etnies,100,Jefferson MTW,3,94.95,4.0,67,100
Merrell,75,Gridway Moc,8,83.73,3.0,75,50
Camper,78,Beetle - 18751,9,199.0,5.0,67,89
Clarks,89,Un Costa Lace,30,83.95,5.0,75,100
PUMA,0,UltraRide,0,49.99,0.0,0,0
Mark Nason,100,Axes,22,63.82,5.0,100,100
TOMS,67,Carlo,48,49.95,4.0,67,86
Vans,62,Classic Slip-On™,0,59.95,0.0,79,90
TOMS,67,Carlo,48,49.95,4.0,67,86
Magnanni,100,Brava,1,335.0,5.0,100,100
SKECHERS,76,Equalizer 3.0 Bluegate,444,35.0,5.0,68,92
OluKai,89,Huaka'i Li,12,159.95,4.0,64,56
OluKai,50,Makia Ulana Kai,4,129.95,4.0,50,100
Sperry,100,Striper Plushwave LTT,2,89.95,5.0,100,100
Gola,100,Equipe Suede,8,55.78,5.0,86,100
SKECHERS,79,Classic Fit Porter - Zevelo,252,52.99,5.0,80,94
SKECHERS,76,Relaxed Fit Expected 2.0 - Arago,52,44.99,5.0,82,82
OluKai,0,Lae'ahi Ili,0,119.95,0.0,0,0
