brand,mod_arc_s,model,num_review,price,rating,true_fit,true_width
Nunn Bush,83,Ridgetop Cap Toe Oxford,7,69.95,3.0,50,50
Nunn Bush,100,Fifth Ward Flex Plain Toe Oxford,2,69.95,4.0,100,100
Nunn Bush,100,Fifth Ward Flex Cap Toe Oxford,2,69.95,4.0,50,100
Florsheim,58,Lexington Perfed Tip,180,114.95,4.0,88,82
Ted Baker,0,Eizzg,0,103.14,0.0,0,0
Stacy Adams,48,Dayton - Wingtip,337,99.99,5.0,81,82
Stacy Adams,53,Madison Cap Toe Oxford,519,120.0,5.0,76,87
Magnanni,0,Lisbon,0,375.0,0.0,0,0
Wolf & Shepherd,0,Closer Cap Toe,0,349.0,0.0,0,0
Clarks,0,Bradley Vibe,0,69.97,0.0,0,0
Nunn Bush,100,Fifth Ward Flex Cap Toe Oxford,2,69.95,4.0,50,100
Kenneth Cole New York,84,Chief Council,34,64.99,4.0,35,94
Magnanni,75,Cotillas,5,209.99,4.0,60,80
Magnanni,100,Hermosa,1,350.0,5.0,100,100
Magnanni,100,Melich II,1,315.99,1.0,100,100
Nunn Bush,86,Decker Wingtip Oxford with KORE Walking Comfort Technology,31,49.95,4.0,73,93
Allen Edmonds,0,Strand Weatherproof,0,444.95,0.0,0,0
Allen Edmonds,85,Strandmok,22,364.95,4.0,59,80
Allen Edmonds,100,Mctavish,3,275.99,4.0,100,67
Allen Edmonds,100,Nomad Buck,1,240.99,5.0,100,100
Bostonian,0,No. 16 Longwing,0,265.38,0.0,0,0
To Boot New York,0,Mick,0,325.0,0.0,0,0
Magnanni,50,Cesar,6,350.0,5.0,67,83
Magnanni,0,Plaka,0,237.99,0.0,0,0
Massimo Matteo,0,3I Woven Oxford,0,165.0,0.0,0,0
,0,,0,0,0.0,0,0
Magnanni,100,Leyton,1,375.0,5.0,100,100
Florsheim,0,Uptown Plain Toe Oxford,7,114.95,5.0,0,0
Florsheim,100,Uptown Wing Tip Oxford,253,114.95,4.0,80,80
Trask,0,Lansing,0,134.99,0.0,0,0
ECCO,100,Vitrus Mondial Monk,1,324.95,1.0,100,100
Stacy Adams,100,Harper Cap Toe Double Monk Strap,5,87.99,5.0,100,100
Wolf & Shepherd,0,Closer Cap Toe,0,349.0,0.0,0,0
Stacy Adams,0,Stratton Cap Toe Oxford,2,52.62,5.0,0,0
ECCO,70,Vitrus I Wingtip Tie,24,131.28,4.0,80,95
,0,,0,0,0.0,0,0
Magnanni,0,Maurici,0,304.99,0.0,0,0
Nunn Bush,100,Pasadena Cap Toe Oxford,5,56.69,4.0,67,67
Stacy Adams,100,Waltham Cap Toe Oxford,22,49.95,5.0,100,100
Ben Sherman,100,Countryside Oxford,1,52.81,3.0,100,100
Florsheim,56,Lexington Wingtip Oxford,383,114.95,4.0,81,84
To Boot New York,0,Ultra Flex Declan,0,398.0,0.0,0,0
Steve Madden,0,Rittz Oxford,0,71.04,0.0,0,0
Stacy Adams,57,Madison (Cap Toe),620,120.0,5.0,64,82
ECCO,100,Vitrus Mondial Monk,1,324.95,1.0,100,100
Magnanni,0,Saffron,0,350.0,0.0,0,0
Florsheim,100,Jetson Wing Tip Single Monk Strap,69,124.99,4.0,100,50
Steve Madden,0,Dasher Oxford,2,72.99,5.0,0,0
Magnanni,0,Lisbon,0,299.99,0.0,0,0
Wolf & Shepherd,0,Bannister Derby,0,349.0,0.0,0,0
Johnston & Murphy,100,McClain Cap Toe Dress Oxford,3,168.95,3.0,67,100
Nunn Bush,83,Ridgetop Cap Toe Oxford,7,69.95,3.0,50,50
Bullboxer,0,Cali Derby,0,65.99,0.0,0,0
Wolf & Shepherd,0,Closer Cap Toe,0,349.0,0.0,0,0
Stacy Adams,56,Royalty Formal Oxford,63,42.99,4.0,82,100
Johnston & Murphy,0,McClain Dress Monk Strap,0,168.95,0.0,0,0
Mephisto,63,Marlon,48,399.9,5.0,65,80
Mephisto,63,Marlon,48,399.9,5.0,65,80
Dockers,100,Bergen,1,59.95,5.0,100,100
Florsheim,50,Corbetta Bike Toe Oxford,14,114.95,4.0,50,75
J&M Collection,0,Reece Monk,0,164.15,0.0,0,0
Magnanni,0,Vaughn,0,350.0,0.0,0,0
Kenneth Cole New York,0,Futurepod Lace-Up C,0,110.95,0.0,0,0
Stacy Adams,0,Quince Cap Toe Oxford,16,109.95,5.0,0,0
Penny Luck,67,Derby,3,294.0,5.0,100,100
J&M Collection,0,Reece Monk,0,194.99,0.0,0,0
Kenneth Cole Reaction,0,Casino Flex Lace-Up,0,94.8,0.0,0,0
Stacy Adams,0,Gavino Monk Strap,0,99.95,0.0,0,0
,0,,0,0,0.0,0,0
Stacy Adams,100,Sullivan Wing Tip Oxford,17,69.98,5.0,100,100
Stacy Adams,100,Rooney Wing Tip Oxford,8,64.61,5.0,100,100
Pair of Kings Shoes,0,Pure Nuts,0,195.0,0.0,0,0
Pair of Kings Shoes,0,Jack,0,195.0,0.0,0,0
,0,,0,0,0.0,0,0
Massimo Matteo,0,Almansa Single Monk Strap,0,175.0,0.0,0,0
Magnanni,100,Lagos,2,375.0,5.0,50,100
,0,,0,0,0.0,0,0
Kenneth Cole New York,75,Merge,82,67.38,4.0,71,88
Stacy Adams,100,Hewlett Wing Tip Oxford,7,64.65,5.0,50,100
To Boot New York,0,Bradley,0,194.99,0.0,0,0
Massimo Matteo,0,Almansa Balmoral,0,175.0,0.0,0,0
Massimo Matteo,0,Almansa Double Monk,0,175.0,0.0,0,0
Massimo Matteo,0,Almansa Double Monk,0,175.0,0.0,0,0
Massimo Matteo,0,Two-Tone Double Monk,0,155.0,0.0,0,0
Magnanni,0,Segovia,0,375.0,0.0,0,0
Stacy Adams,0,Gavino Monk Strap,0,99.95,0.0,0,0
Stacy Adams,0,Gavino Monk Strap,0,99.95,0.0,0,0
To Boot New York,0,Ultra Flex Declan,0,237.99,0.0,0,0
Massimo Matteo,0,Almansa Oxford Side Lace,0,175.0,0.0,0,0
Massimo Matteo,0,Almansa Oxford Side Lace,0,175.0,0.0,0,0
Magnanni,86,Federico,7,170.99,3.0,71,86
Dockers,80,Parnell Alpha Plain Toe Oxford,5,72.99,3.0,80,100
Bruno Magli,100,Rich,1,425.0,5.0,100,100
Florsheim,90,Postino Cap Toe Oxford,114,99.95,4.0,73,75
,0,,0,0,0.0,0,0
Massimo Matteo,0,Almansa Jacquard Lace-Up,0,185.0,0.0,0,0
Naot,0,Leader,0,199.95,0.0,0,0
Stacy Adams,67,Logan Bike Toe Oxford,7,75.99,4.0,67,100
Clarks,0,Citistride Lace,0,130.0,0.0,0,0
Clarks,50,Un Tailor Cap,2,140.0,5.0,50,100
Clarks,50,Un Tailor Cap,2,140.0,5.0,50,100
Magnanni,67,Marco II,4,375.0,3.0,50,67
Magnanni,0,Hamilton,0,395.0,0.0,0,0
Magnanni,50,Jefferson,2,395.0,5.0,50,100
AllSaints,0,Tor,0,328.0,0.0,0,0
Nunn Bush,74,Bourbon Street Moc Toe Oxford with KORE Slip Resistant Walking Comfort Technology,145,59.95,4.0,87,77
J&M Collection,0,Vaughn Plain Toe,0,149.85,0.0,0,0
Kenneth Cole New York,0,Futurepod Lace-Up C,0,106.89,0.0,0,0
Johnston & Murphy,100,Waterproof  XC4® Hollis Cap Toe Dress Casual Oxford,3,168.95,4.0,100,100
Gordon Rush,0,Evans,0,237.99,0.0,0,0
J&M Collection,100,Cormac Cap Toe,1,299.0,5.0,100,100
Bruno Magli,0,Anzio,0,237.99,0.0,0,0
Magnanni,0,Crucero,0,375.0,0.0,0,0
Magnanni,50,Leon,2,375.0,5.0,100,100
,0,,0,0,0.0,0,0
Dunham,0,Clyde Plaintoe,0,85.06,0.0,0,0
Dockers,63,Glacier,19,59.95,4.0,79,94
Hey Dude,100,Wayne Woven,1,69.95,5.0,100,100
Johnston & Murphy,75,Holden Plain Toe,5,138.95,5.0,100,80
ECCO,53,ST1 Hybrid Brogue Tie,17,249.95,4.0,47,93
Dockers,78,Elon Leather Smart Series Dress Casual Oxford,11,59.95,4.0,82,67
Rockport,55,World Tour Classic,0,99.99,0.0,87,86
Steve Madden,86,Nunan,26,55.98,5.0,81,91
Florsheim,67,Lodge Plain Toe Oxford,5,109.95,5.0,67,67
Dockers,89,Parkway Plain Toe Oxford,22,59.95,4.0,75,79
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Steve Madden,88,Jagwar,19,66.84,5.0,95,100
ECCO,53,ST1 Hybrid Brogue Tie,17,157.75,4.0,47,93
Born,91,Nigel 3-Eye,11,100.0,4.0,82,82
Dr. Martens,0,1461 WS,0,118.95,0.0,0,0
Pikolinos,0,Berna M8J-4314,0,132.9,0.0,0,0
SAS,91,Bout Time,113,194.95,5.0,88,79
SAS,91,Bout Time,113,194.95,5.0,88,79
Rockport,61,Main Route Northfield Waterproof,648,99.95,4.0,86,89
Clarks,80,Wader Pure,5,70.9,5.0,100,100
Rockport,100,Sharp and Ready 2 Plain Toe,5,79.97,4.0,60,100
Mark Nason,86,Westside,115,62.99,4.0,69,90
Clarks,0,Bayhill Plain,0,89.97,0.0,0,0
Clarks,0,Bayhill Plain,0,83.52,0.0,0,0
Clarks,95,Atticus Lace,41,125.0,4.0,78,90
Johnston & Murphy,100,Milson Longwing,1,125.99,5.0,100,100
Dr. Martens,63,8053,185,124.95,4.0,73,90
Dr. Martens,100,1461,5,119.95,5.0,60,100
Johnston & Murphy,59,Shuler Causal Dress Bike Toe Oxford,274,99.95,5.0,79,90
Clarks,0,Braxin Low,0,64.87,0.0,0,0
Clarks,94,Tilden Walk,36,90.0,4.0,83,76
Birkenstock,57,Gary,23,140.0,4.0,77,86
Clarks,88,Forge Vibe,26,60.42,4.0,42,64
SKECHERS,100,Alley Cats - Mesago,14,57.47,4.0,100,100
Rockport,86,Garett Plain Toe,15,119.95,5.0,67,93
Clarks,0,Vargo Vibe,0,65.55,0.0,0,0
Clarks,90,Draper Cap,14,64.41,5.0,57,85
Johnston & Murphy,70,Prentiss XC4® U-Throat Casual Dress Sneaker,20,168.95,4.0,80,78
Rockport,86,Garett Plain Toe,15,89.95,5.0,67,93
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Johnston & Murphy,59,Shuler Causal Dress Bike Toe Oxford,274,99.95,5.0,79,90
Dunham,91,Jake Waterproof Oxford,12,139.95,4.0,58,75
Rockport,76,Style Leader 2 Apron Toe,66,69.99,4.0,90,87
Dr. Scholl's Work,60,Harrington II,118,65.0,4.0,94,93
ECCO,77,Turn GTX® Plain Toe Tie,27,199.95,4.0,46,78
Mark Nason,86,Hardee,197,56.29,4.0,86,86
Born,74,Joel,20,100.0,4.0,68,85
Dr. Martens,90,Coronado,34,89.95,4.0,64,84
Clarks,88,Forge Vibe,26,60.8,4.0,42,64
Florsheim,67,Lodge Plain Toe Oxford,5,109.95,5.0,67,67
Dr. Martens,93,1461 3-Eye Gibson,16,120.0,4.0,69,100
Clarks,95,Atticus Lace,41,125.0,4.0,78,90
SKECHERS,100,Alley Cats - Mesago,14,56.19,4.0,100,100
Rockport,100,Sharp and Ready 2 Plain Toe,5,87.45,4.0,60,100
Clarks,0,Bayhill Plain,0,89.97,0.0,0,0
Clarks,66,Touareg Vibe,72,89.95,4.0,84,92
Clarks,66,Touareg Vibe,72,60.34,4.0,84,92
Dr. Martens Work,100,8053 Slip Resistant,3,120.99,4.0,67,67
Birkenstock,0,Gary,0,140.0,0.0,0,0
Johnston & Murphy,75,Holden Plain Toe,5,138.95,5.0,100,80
Dunham,58,Windsor Waterproof,285,139.95,4.0,86,87
Dunham,58,Windsor Waterproof,285,139.95,4.0,86,87
Sperry,67,Cold Bay 3-Eye,3,99.95,4.0,100,100
Clarks,0,Braxin Low,0,99.95,0.0,0,0
Nunn Bush,59,Cameron Comfort Walking Oxford,782,59.95,4.0,87,87
Clarks,100,Cotrell Edge,5,69.99,4.0,80,60
Clarks,59,Wallabee,169,150.0,5.0,70,93
ECCO,85,Fusion II Tie,35,180.0,4.0,82,94
Clarks,88,Forge Vibe,26,54.98,4.0,42,64
Nunn Bush,59,Cameron Comfort Walking Oxford,782,59.95,4.0,87,87
ECCO Sport,0,Rugged Track Hydromax Low,0,124.63,0.0,0,0
Dr. Martens,63,8053,185,124.95,4.0,73,90
Rockport,55,World Tour Classic,0,99.95,0.0,87,86
ECCO,85,Fusion II Tie,35,180.0,4.0,82,94
Rockport,61,Main Route Northfield Waterproof,648,89.95,4.0,86,89
Johnston & Murphy,33,Milson Cap Toe,3,139.0,5.0,100,100
Clarks,100,Bensley Run,2,39.97,4.0,100,50
Clarks,88,Forge Vibe,26,99.95,4.0,42,64
Rockport,61,Main Route Northfield Waterproof,648,99.95,4.0,86,89
Dr. Martens,63,8053,185,124.95,4.0,73,90
Clarks,88,Forge Vibe,26,99.95,4.0,42,64
Rockport,55,World Tour Classic,0,99.95,0.0,87,86
Dr. Martens,100,1461 Bex,11,129.95,4.0,55,91
Clarks,100,Bensley Run,2,39.97,4.0,100,50
SKECHERS,76,Relaxed Fit Superior - Levoy,273,58.23,4.0,91,92
Rockport,55,World Tour Classic,0,99.95,0.0,87,86
Rockport,61,Main Route Northfield Waterproof,648,89.95,4.0,86,89
Dr. Martens,62,1461 3-Eye Gibson,245,119.95,4.0,70,89
Clarks,88,Forge Vibe,26,99.95,4.0,42,64
Allen Edmonds,100,Brooklyn Light Derby,1,177.99,5.0,100,100
Allen Edmonds,85,Strandmok,22,364.95,4.0,59,80
Allen Edmonds,72,Neumok,29,345.0,5.0,70,74
Allen Edmonds,72,Neumok,29,345.0,5.0,70,74
Allen Edmonds,0,Brooklyn Light Wing,0,235.99,0.0,0,0
Allen Edmonds,0,Brooklyn Light Wing,0,295.0,0.0,0,0
Allen Edmonds,100,Mctavish,3,345.0,4.0,100,67
Allen Edmonds,72,Neumok,29,345.0,5.0,70,74
Allen Edmonds,0,Park Avenue,0,394.95,0.0,0,0
Allen Edmonds,0,Park Avenue,0,394.95,0.0,0,0
Mark Nason,50,Lite Lugg - Hayden,46,64.06,4.0,50,100
,0,,0,0,0.0,0,0
,0,,0,0,0.0,0,0
ECCO,100,ST.1 Hybrid Lite Cap Toe Tie,2,99.97,3.0,50,100
ECCO,100,ST.1 Hybrid Lite Modern Tie,4,179.95,5.0,50,75
Florsheim,0,Highland Plain Toe Oxford II,12,115.0,5.0,0,0
Clarks,86,Espace,11,89.95,4.0,88,88
Clarks,83,UnKenneth Way,24,160.0,4.0,88,74
ECCO,100,ST.1 Hybrid Lite Modern Tie,4,179.95,5.0,50,75
Pikolinos,0,Berna M8J-4314,0,190.0,0.0,0,0
Dr. Martens,100,1461,5,129.95,5.0,60,100
J&M Collection,75,Martell Wingtip,8,119.99,5.0,75,100
Born,100,Fade Lace-Up,1,49.97,4.0,100,100
SAS,91,Bout Time,113,194.95,5.0,88,79
Stacy Adams,0,Vilas Cap Toe Oxford,4,94.43,5.0,0,0
Florsheim,0,Ignight Cap Toe Oxford,0,79.95,0.0,0,0
Dunham,69,Midland Oxford Waterproof,107,139.95,4.0,77,70
Nunn Bush,86,Barklay Plain Toe Oxford,55,59.95,4.0,81,76
Steve Madden,0,Kommber Oxford,0,77.99,0.0,0,0
ECCO,83,ST1 Hybrid Plain Toe Tie,25,166.31,4.0,48,87
Clarks,0,Whiddon Plain,0,69.97,0.0,0,0
Clarks,100,Oakland Walk,1,129.95,5.0,100,100
Johnston & Murphy,78,Conard Dress Casual Cap Toe Oxford,85,149.95,5.0,73,84
Johnston & Murphy,100,Holden Wing Tip,1,138.95,5.0,100,100
Rockport,59,Essential Details Waterproof Cap Toe,37,99.95,4.0,83,78
Johnston & Murphy,0,Milson Knit Cap Toe,0,90.99,0.0,0,0
Johnston & Murphy,100,Milson Longwing,1,139.0,5.0,100,100
Nunn Bush,84,Oakdale Wingtip Oxford with KORE Walking Comfort Technology,67,46.29,4.0,53,79
Rockport,0,Tanner Plain Toe,0,99.95,0.0,0,0
Pikolinos,0,Durango M8S-4014C1,0,195.0,0.0,0,0
Josef Seibel,100,Tyler 33,2,145.0,4.0,50,100
Dansko,65,Walker,37,134.95,4.0,80,75
Dr. Scholl's Work,60,Harrington II,118,65.0,4.0,94,93
Dr. Martens,100,1461,5,119.95,5.0,60,100
Clarks,0,Ernest Walk,0,130.0,0.0,0,0
Dockers,0,Geyer,0,80.0,0.0,0,0
Clarks,0,Draper Lace,0,109.95,0.0,0,0
Dr. Martens,65,1461 Vegan 3-Eye Gibson,45,119.95,4.0,64,88
Stacy Adams,60,Fletcher Wing Tip Oxford,34,62.81,5.0,80,100
Clarks,75,Waterloo,10,89.95,5.0,100,100
Samuel Hubbard,100,Bucks,3,265.0,5.0,100,100
Dunham,69,Midland Oxford Waterproof,107,139.95,4.0,77,70
Hush Puppies,61,Glen,131,99.95,4.0,87,88
Florsheim,67,Astor Wing Tip Oxford,45,44.97,5.0,67,100
Stacy Adams,100,Ellery Cap Toe Oxford,30,49.97,5.0,100,100
Dockers,76,Einstein Knit/Leather Smart Series Dress Casual Oxford with NeverWet,30,59.95,4.0,74,88
Clarks,100,Un Larvik Lace 2,1,139.88,5.0,100,100
Rockport,80,Style Leader 2 Bike Toe Oxford,63,79.95,4.0,89,93
Clarks,0,Grandin Plain,1,71.0,4.0,0,0
Dr. Martens,65,1461 Vegan 3-Eye Gibson,45,119.95,4.0,64,88
J&M Collection,100,Martell Plain Toe,3,119.99,5.0,67,67
Rockport,55,World Tour Classic,0,99.95,0.0,87,86
Clarks,0,Brantin Low,0,65.34,0.0,0,0
SKECHERS,100,Alley Cats - Mesago,14,67.19,4.0,100,100
Dockers,78,Trustee Moc Toe Oxford,31,59.95,4.0,97,100
Born,91,Nigel 3-Eye,11,100.0,4.0,82,82
Dockers,69,Shelter Plain Toe,137,59.95,4.0,84,94
Dockers,69,Shelter Plain Toe,137,59.95,4.0,84,94
Bostonian,0,Luglite Low,0,90.0,0.0,0,0
Clarks,0,Bayhill Plain,0,89.58,0.0,0,0
Drew,0,Toledo II,0,175.95,0.0,0,0
Clarks,90,Draper Cap,14,64.63,5.0,57,85
Dockers,0,Garfield,0,49.95,0.0,0,0
ECCO,83,ST1 Hybrid Plain Toe Tie,25,240.0,4.0,48,87
Rockport,0,Tanner Plain Toe,0,90.0,0.0,0,0
Sperry,67,Cold Bay 3-Eye,3,99.95,4.0,100,100
TOMS,100,Navi Oxford,1,89.95,4.0,100,100
SKECHERS,67,Darlow - Remego,51,39.97,4.0,100,100
Stacy Adams,63,Flemming Cap Toe Oxford,19,62.37,4.0,89,88
ECCO,66,Holton Apron Toe Tie,31,189.95,4.0,60,83
Clarks,95,Atticus Lace,41,87.99,4.0,78,90
Clarks,59,Wallabee,169,150.0,5.0,70,93
Kenneth Cole New York,0,Mix-Er,0,76.96,0.0,0,0
Nunn Bush,84,Oakdale Wingtip Oxford with KORE Walking Comfort Technology,67,49.95,4.0,53,79
J&M Collection,75,Martell Wingtip,8,119.99,5.0,75,100
Pikolinos,93,Berna M8J-4273,14,180.0,5.0,50,86
Propet,54,Scandia Strap,63,104.95,5.0,92,95
Dunham,91,Jake Waterproof Oxford,12,66.25,4.0,58,75
Born,91,Soledad,48,95.0,4.0,79,84
Rockport,100,Sharp and Ready 2 Plain Toe,5,89.95,4.0,60,100
ECCO,100,Biarritz Brogue Derby Tie,1,76.48,5.0,100,100
Rockport,86,Garett Plain Toe,15,119.95,5.0,67,93
Dr. Martens,86,1461 Core,14,119.95,4.0,50,100
Dunham,33,Midland Service,5,129.95,4.0,80,50
Clarks,100,Atticus Cap,4,125.0,5.0,50,100
Dr. Martens,100,1461,5,119.95,5.0,60,100
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Nunn Bush,86,Barklay Plain Toe Oxford,55,59.95,4.0,81,76
Clarks,0,Brantin Low,0,79.97,0.0,0,0
Clarks,95,Atticus Lace,41,99.99,4.0,78,90
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Dunham,69,Midland Oxford Waterproof,107,139.95,4.0,77,70
Dockers,78,Trustee Moc Toe Oxford,31,59.95,4.0,97,100
Nunn Bush,89,Marvin Street Plain Toe Oxford with KORE Slip Resistant Walking Comfort Technology,86,59.95,4.0,86,86
Clarks,94,Tilden Walk,36,90.0,4.0,83,76
ECCO,0,Citytray Plain Toe Tie,0,180.0,0.0,0,0
ECCO Sport,0,Rugged Track Hydromax Low,0,140.0,0.0,0,0
Dunham,76,Lexington Mudguard Oxford Waterproof,36,134.95,4.0,75,85
Nunn Bush,86,Barklay Plain Toe Oxford,55,59.95,4.0,81,76
Stacy Adams,100,Faulkner Plain Toe Oxford,12,99.95,5.0,100,100
Pikolinos,0,Bristol M7J-4184,0,180.0,0.0,0,0
Deer Stags,79,Williamsburg Oxford,50,36.99,4.0,81,90
J&M Collection,0,Martell Perf Plain Toe,0,120.99,0.0,0,0
Dockers,100,Nathan,1,59.95,5.0,100,100
Dockers,100,Nathan,1,59.95,5.0,100,100
Dockers,100,Nathan,1,59.95,5.0,100,100
Florsheim,0,Ignight Cap Toe Oxford,0,79.95,0.0,0,0
Rockport,100,Total Motion Advance Plain Toe,3,164.95,4.0,100,100
Clarks,100,Banwell Lace,2,76.9,4.0,50,50
SAS,63,Move On,83,196.95,5.0,78,81
Dockers,80,Overton,10,59.95,3.0,78,90
Dockers,80,Overton,10,59.95,3.0,78,90
Clarks,0,Un Elott Lace,0,130.0,0.0,0,0
Steve Madden,0,Tulsa Oxford,0,99.95,0.0,0,0
Deer Stags,100,Walkmaster Wing Tip Oxford,5,54.99,5.0,100,100
Deer Stags,67,Axel,3,44.97,3.0,67,67
Bullboxer,0,Colson,0,64.99,0.0,0,0
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Samuel Hubbard,100,Bucks,3,265.0,5.0,100,100
Samuel Hubbard,100,Bucks,3,265.0,5.0,100,100
TOMS,100,Navi Oxford,1,99.9,4.0,100,100
Clarks,59,Wallabee,169,150.0,5.0,70,93
Clarks,59,Wallabee,169,150.0,5.0,70,93
Dr. Martens Work,67,Keith,13,119.95,4.0,77,83
Clarks,85,Un Geo Lace,27,76.84,4.0,92,81
ECCO,100,ST.1 Hybrid Lite Cap Toe Tie,2,180.0,3.0,50,100
Hush Puppies,100,Expert PT Lace-Up,4,119.95,4.0,67,67
,0,,0,0,0.0,0,0
Hush Puppies,100,Expert PT Lace-Up,4,119.95,4.0,67,67
Dockers,100,Braxton,3,59.95,5.0,100,100
Dockers,100,Braxton,3,59.95,5.0,100,100
Clarks,0,Draper Lace,0,66.54,0.0,0,0
Born,91,Nigel 3-Eye,11,100.0,4.0,82,82
Clarks,0,Bushacre 3 Lo,0,99.95,0.0,0,0
Dr. Martens,100,Rhodes Shoe,1,98.95,5.0,100,100
Clarks,100,Un Larvik Lace 2,1,139.95,5.0,100,100
Dockers,75,Bradford,4,59.95,4.0,100,100
Pikolinos,0,Busot M7S-4388,0,145.99,0.0,0,0
Pikolinos,0,Berna M8J-4314,0,152.99,0.0,0,0
Dunham,76,Lexington Mudguard Oxford Waterproof,36,134.95,4.0,75,85
Dockers,100,Cabot,2,59.95,5.0,50,100
Clarks,91,Un Ramble Go,24,80.93,4.0,71,86
Dr. Martens,90,Coronado,34,89.95,4.0,64,84
Kenneth Cole New York,0,Mix-Er,0,89.68,0.0,0,0
,0,,0,0,0.0,0,0
Stacy Adams,60,Fletcher Wing Tip Oxford,34,78.51,5.0,80,100
Florsheim,0,Fuel Plain Toe Oxford II,278,124.95,4.0,0,0
Rockport,69,Barrow Loft Banni,127,62.68,4.0,85,86
Johnston & Murphy,0,Waterproof XC4® Elkins Casual Plain Toe Oxford,0,168.95,0.0,0,0
Ben Sherman,78,Birk Cap Toe,9,65.82,4.0,56,78
Dunham,0,Clyde Plaintoe,0,159.95,0.0,0,0
Dunham,67,8000 Service Plaintoe,3,129.95,2.0,100,100
Clarks,0,Brantin Low,0,79.99,0.0,0,0
Clarks,91,Un Ramble Go,24,95.54,4.0,71,86
Clarks,0,Wallabee GTX,0,184.99,0.0,0,0
Clarks,0,Wallabee GTX,0,207.99,0.0,0,0
Rockport,100,Charlee Plain Toe,1,129.95,3.0,100,100
Born,0,Hutchins III,0,95.0,0.0,0,0
Dansko,58,Wyatt,37,139.95,4.0,69,88
Samuel Hubbard,100,Hubbard Free,3,194.95,4.0,100,100
Johnston & Murphy,0,Waterproof XC4® Elkins Casual Plain Toe Oxford,0,168.95,0.0,0,0
WALK London,0,Tribute Brogue,0,55.99,0.0,0,0
Samuel Hubbard,60,Tipping Point,12,265.0,4.0,75,100
J&M Collection,75,Martell Wingtip,8,120.99,5.0,75,100
Florsheim,0,Flair Wing Tip Oxford,19,129.95,5.0,0,0
Dockers,100,Cabot,2,59.95,5.0,50,100
Dockers,100,Cabot,2,59.95,5.0,50,100
Clarks,91,Un Ramble Go,24,110.99,4.0,71,86
Johnston & Murphy,100,Holden Wing Tip,1,138.95,5.0,100,100
Johnston & Murphy,100,Holden Wing Tip,1,90.99,5.0,100,100
Johnston & Murphy,0,Milson Knit Cap Toe,0,70.99,0.0,0,0
ECCO,83,ST1 Hybrid Plain Toe Tie,25,239.95,4.0,48,87
,0,,0,0,0.0,0,0
Dr. Martens,86,1461 Core,14,119.95,4.0,50,100
,0,,0,0,0.0,0,0
Dr. Martens,90,Coronado,34,89.95,4.0,64,84
,0,,0,0,0.0,0,0
Dr. Martens,0,1461 Ziggy,0,119.95,0.0,0,0
,0,,0,0,0.0,0,0
Clarks,100,Ernest Limit,1,130.0,5.0,100,100
Frye,67,Paul Bal Oxford,3,277.95,4.0,100,100
Johnston & Murphy,73,Waterproof XC4(R) Stanton Run Off Lace-Up,12,158.95,4.0,67,100
Deer Stags,75,Truckee,4,42.04,3.0,50,50
Samuel Hubbard,60,Tipping Point,12,265.0,4.0,75,100
Stacy Adams,63,Flemming Cap Toe Oxford,19,57.5,4.0,89,88
J&M Collection,0,Martell Perf Plain Toe,0,139.99,0.0,0,0
SKECHERS,75,Parton - Wilcon,109,44.09,5.0,88,100
J&M Collection,0,Martell Perf Wing Tip,0,139.99,0.0,0,0
Hush Puppies,100,Expert PT Lace-Up,4,78.08,4.0,67,67
Dockers,89,Parkway Plain Toe Oxford,22,59.95,4.0,75,79
Ben Sherman,0,Birk Oxford,0,95.0,0.0,0,0
Rockport,0,Charlee Wing Tip,0,107.99,0.0,0,0
Ben Sherman,93,Birk Plain Toe,17,85.99,3.0,50,86
Deer Stags,0,Belfast,0,29.97,0.0,0,0
Hush Puppies,100,Expert PT Lace-Up,4,119.95,4.0,67,67
Bostonian,0,Luglite Low,0,90.0,0.0,0,0
Dunham,67,Douglas Bikefront Oxford,22,109.95,4.0,82,86
Stacy Adams,65,Gala Cap Toe Oxford,66,62.99,5.0,91,87
Ben Sherman,78,Birk Cap Toe,9,95.0,4.0,56,78
Clarks,0,Un Elott Lace,0,130.0,0.0,0,0
Steve Madden,0,Tulsa Oxford,0,99.95,0.0,0,0
Ben Sherman,93,Birk Plain Toe,17,62.99,3.0,50,86
Deer Stags,50,Avenal,2,40.87,3.0,50,50
Gordon Rush,0,Nathan,0,395.0,0.0,0,0
Lucky Brand,0,Monroe,0,69.95,0.0,0,0
Florsheim,100,Highland Canvas Plain Toe Oxford,40,94.95,5.0,100,100
Florsheim,100,Highland Plain Toe Oxford,42,114.95,4.0,50,75
Frye,0,Paul LT Bal Oxford,0,227.95,0.0,0,0
Mephisto,67,Douk,6,298.9,4.0,67,100
Mephisto,67,Douk,6,298.9,4.0,67,100
Bostonian,0,Luglite Low,0,52.01,0.0,0,0
Bostonian,0,Dezmin Cap,0,115.0,0.0,0,0
Hush Puppies,61,Glen,131,99.95,4.0,87,88
